X_COORD,Y_COORD
32.56745,-25.966213
33.4780059,-19.1437458
34.841782,-19.828707
39.2615886,-15.1194063
40.6863816,-14.5583059
32.466956,-25.966917
32.49476152126585,-25.837300689865028
32.875955,-18.936733
39.22335687417488,-16.755937362491853
38.57308930339503,-13.346763764819176
