X_COORD,Y_COORD
34.350218,-18.9953976
34.3498948,-18.9967265
36.7181691,-18.1737755
36.712752,-18.1719242
36.8804848,-17.8902855
36.2836329,-18.6139319
35.1333084,-19.6778743
32.5615956,-25.9803509
35.1386681,-19.6817415
32.5738454,-25.9795195
33.5987502,-16.1549522
34.7592986,-12.1337484
34.7060685,-12.2090793
34.8078862,-12.6880784
34.7060771,-12.2090834
36.2277684,-18.5577921
36.8964103,-17.8867136
33.59341,-16.1587007
37.0784417,-17.7242208
35.3767167,-23.8676806
35.3513086,-23.8611789
